Unnamed: 0,animal_id,animal_name,experiment_id,sex,gene,age,plane_of_section,treatment,probe_orientation,sleep_state,pixel_size
2599,702587,2052,131,Male,Avp,P56,coronal,ISH,2,Nothing,1.63
2620,70091384,05-2106,70744325,Male,Osbpl6,P56,coronal,ISH,2,Nothing,1.049
2625,71444954,05-3141,73635770,Male,Dpysl5,P56,coronal,ISH,2,Nothing,1.049
2626,702561,2012,1932,Male,Mlxipl,P56,coronal,ISH,2,Nothing,1.63
2649,70091596,05-2099,70743906,Male,Zmynd11,P56,coronal,ISH,2,Nothing,1.049
2652,71282164,05-3002,72283799,Male,Agrp,P56,coronal,ISH,2,Nothing,1.049
2654,71282066,05-2994,72283797,Male,Fam171a1,P56,coronal,ISH,2,Nothing,1.049
2657,72965028,05-3493,74272916,Male,Col27a1,P56,coronal,ISH,2,Nothing,1.049
2674,71203513,05-2940,72079884,Male,Foxp2,P56,coronal,ISH,2,Nothing,1.049
2676,71339237,05-3071,72472788,Male,Dusp4,P56,coronal,ISH,2,Nothing,1.049
2688,702824,2387,1709,Male,Erbb2,P56,coronal,ISH,2,Nothing,1.63
2692,71083128,05-2842,71924090,Male,Dab1,P56,coronal,ISH,2,Nothing,1.049
2706,71298843,05-3029,72340132,Male,Kcnj3,P56,coronal,ISH,2,Nothing,1.049
2727,69619560,05-1631,70436730,Male,Anxa4,P56,coronal,ISH,2,Nothing,1.049
2733,71393027,05-3090,73512208,Male,Ppp2r2a,P56,coronal,ISH,2,Nothing,1.049
2739,75078577,06-0445,75651224,Male,Sirt2,P56,coronal,ISH,2,Nothing,1.049
2745,74833955,06-0307,75041433,Male,Fmnl1,P56,coronal,ISH,2,Nothing,1.049
2747,75180188,06-0483,75773705,Male,Atp5sl,P56,coronal,ISH,2,Nothing,1.049
2751,702524,1947,2741,Male,Zbtb18,P56,coronal,ISH,2,Nothing,1.63
2759,71456224,05-3159,73635977,Male,Baz1a,P56,coronal,ISH,2,Nothing,1.049
2760,702527,1950,768,Male,Pcbp3,P56,coronal,ISH,2,Nothing,1.63
2774,75078784,06-0452,75651233,Male,Vamp1,P56,coronal,ISH,2,Nothing,1.049
2788,70803407,05-2599,71587930,Male,Elfn1,P56,coronal,ISH,2,Nothing,1.049
2798,70430540,05-2388,71358554,Male,Pcdh18,P56,coronal,ISH,2,Nothing,1.049
2806,70101652,05-2130,70813926,Male,Tppp3,P56,coronal,ISH,2,Nothing,1.049
2812,71019378,05-2774,71717570,Male,Gm1125,P56,coronal,ISH,2,Nothing,1.049
2814,73633987,05-3714,74581383,Male,Ackr1,P56,coronal,ISH,2,Nothing,1.049
2823,77294044,07-0032,77414162,Male,Ddx19b,P56,coronal,ISH,2,Nothing,1.049
2839,72008727,05-3349,73931641,Male,Pde5a,P56,coronal,ISH,2,Nothing,1.049
2855,74865176,06-0324,75043157,Male,Rdh14,P56,coronal,ISH,2,Nothing,1.049
2882,73977215,06-0027,74658020,Male,Sox2ot,P56,coronal,ISH,2,Nothing,1.049
2908,79355495,335-1126,79567762,Male,Arpp21,P56,coronal,ISH,2,Nothing,1.049
2940,71203513,05-2940,72079921,Male,Dclk3,P56,coronal,ISH,2,Nothing,1.049
2942,77385523,321-0081,78523262,Male,Wfs1,P56,coronal,ISH,2,Nothing,1.049
2954,642993,04-0783,67870467,Male,Nfs1,P56,coronal,ISH,2,Nothing,1.049
2973,74784882,06-0296,74988690,Male,Gabra2,P56,coronal,ISH,2,Nothing,1.049
2998,72134986,05-3389,74047442,Male,Chml,P56,coronal,ISH,2,Nothing,1.049
2999,77232695,07-0006,77280421,Male,Emp1,P56,coronal,ISH,2,Nothing,1.049
3001,702626,2112,75,Male,Adcy3,P56,coronal,ISH,2,Nothing,1.63
3008,702614,2095,560,Male,Hist1h2bc,P56,coronal,ISH,2,Nothing,1.63
3009,702510,1931,1044,Male,Tcf4,P56,coronal,ISH,2,Nothing,1.63
3010,702514,1936,1122,Male,Yars,P56,coronal,ISH,2,Nothing,1.63
3012,702535,1967,1274,Male,Rasgrf1,P56,coronal,ISH,2,Nothing,1.63
3013,702834,2398,1872,Male,Tcerg1,P56,coronal,ISH,2,Nothing,1.63
3014,702784,2335,2043,Male,Arhgef2,P56,coronal,ISH,2,Nothing,1.63
3015,702528,1959,2521,Male,Rasd1,P56,coronal,ISH,2,Nothing,1.63
3017,83930,04-0227,324214,Male,Ccdc136,P56,coronal,ISH,2,Nothing,1.049
3018,83971,04-0237,356090,Male,Gaa,P56,coronal,ISH,2,Nothing,1.049
3022,71035669,05-2793,71836747,Male,Tbc1d8,P56,coronal,ISH,2,Nothing,1.049
3023,72147861,05-3404,74047840,Male,4833420G17Rik,P56,coronal,ISH,2,Nothing,1.049
3024,74553737,06-0200,74819260,Male,Sms,P56,coronal,ISH,2,Nothing,1.049
3056,702802,2355,1179,Male,Crabp1,P56,coronal,ISH,2,Nothing,1.63
3066,702536,1968,1992,Male,Fam114a2,P56,coronal,ISH,2,Nothing,1.63
3074,71392940,05-3080,72472806,Male,Gnai1,P56,coronal,ISH,2,Nothing,1.049
3075,77407867,321-0134,78544979,Male,Cacna2d1,P56,coronal,ISH,2,Nothing,1.049
3076,73633970,05-3710,74581379,Male,Stoml2,P56,coronal,ISH,2,Nothing,1.049
3089,702836,2400,1683,Male,Cdkn2c,P56,coronal,ISH,2,Nothing,1.63
3090,77207553,311-0555,77605786,Male,Vwf,P56,coronal,ISH,2,W,1.049
3107,642422,04-0776,67850953,Male,Apln,P56,coronal,ISH,2,Nothing,1.049
3111,702833,2397,2065,Male,Bmp7,P56,coronal,ISH,2,Nothing,1.63
3113,70073524,05-2081,70743879,Male,Pnpo,P56,coronal,ISH,2,Nothing,1.049
3114,702764,2313,2545,Male,Satb1,P56,coronal,ISH,2,Nothing,1.63
3139,74833955,06-0307,75041432,Male,Fdft1,P56,coronal,ISH,2,Nothing,1.049
3151,73633888,05-3701,74512027,Male,Rims3,P56,coronal,ISH,2,Nothing,1.049
3172,71476515,05-3174,73636096,Male,LOC433436,P56,coronal,ISH,2,Nothing,1.049
3176,71101496,05-2866,71924259,Male,Kcns2,P56,coronal,ISH,2,Nothing,1.049
3180,77385539,321-0085,78601159,Male,Ndnf,P56,coronal,ISH,2,Nothing,1.049
3186,70516721,05-2453,71587811,Male,Trib2,P56,coronal,ISH,2,Nothing,1.049
3193,73652012,05-3726,74586669,Male,Ctxn1,P56,coronal,ISH,2,Nothing,1.049
3198,71444833,05-3130,73592536,Male,Fxyd7,P56,coronal,ISH,2,Nothing,1.049
3201,71414628,05-3104,73520983,Male,H2-Eb1,P56,coronal,ISH,2,Nothing,1.049
3226,71444945,05-3137,73616033,Male,Esrrg,P56,coronal,ISH,2,Nothing,1.049
3227,77294080,07-0037,77414923,Male,Zfand3,P56,coronal,ISH,2,Nothing,1.049
3230,70429725,05-2387,71250315,Male,Aim1,P56,coronal,ISH,2,Nothing,1.049
3272,702542,1984,2369,Male,Ldb3,P56,coronal,ISH,2,Nothing,1.63
3277,77385527,321-0082,78544625,Male,Etv1,P56,coronal,ISH,2,Nothing,1.049
3281,77407863,321-0133,78525723,Male,Rprm,P56,coronal,ISH,2,Nothing,1.049
3298,74703362,06-0262,74882626,Male,Itga11,P56,coronal,ISH,2,Nothing,1.049
3299,72640,04-0180,276075,Male,Pygb,P56,coronal,ISH,2,Nothing,1.049
3305,74580301,06-0216,74819565,Male,Iscu,P56,coronal,ISH,2,Nothing,1.049
3306,702677,2203,945,Male,Sema4d,P56,coronal,ISH,2,Nothing,1.63
3307,74865233,06-0327,75077281,Male,Rarres2,P56,coronal,ISH,2,Nothing,1.049
3316,711110,310-1485,112205643,Male,Cd6,P56,coronal,ISH,2,Nothing,0.9887
3352,71392936,05-3079,72472798,Male,Ern2,P56,coronal,ISH,2,Nothing,1.049
3358,70822215,05-2622,71670686,Male,Inpp5j,P56,coronal,ISH,2,Nothing,1.049
3360,74741197,06-0280,74958587,Male,Sned1,P56,coronal,ISH,2,Nothing,1.049
3383,70981893,05-2746,71717135,Male,Pstpip1,P56,coronal,ISH,2,Nothing,1.049
3386,74703313,06-0252,74881733,Male,Atrx,P56,coronal,ISH,2,Nothing,1.049
3423,702528,1959,1468,Male,AI606473,P56,coronal,ISH,2,Nothing,1.63
3441,74741176,06-0274,74957911,Male,Usp22,P56,coronal,ISH,2,Nothing,1.049
3443,71339237,05-3071,72472785,Male,Dcc,P56,coronal,ISH,2,Nothing,1.049
3453,73568187,05-3628,74425571,Male,Stat2,P56,coronal,ISH,2,Nothing,1.049
3460,77440648,321-0022,77851932,Female,Eif2s3x,P56,coronal,ISH,2,Nothing,1.049
3488,702843,2407,2617,Male,Slc38a4,P56,coronal,ISH,2,Nothing,1.63
3493,75195207,06-0495,75774682,Male,Atpif1,P56,coronal,ISH,2,Nothing,1.049
3495,702592,2057,1464,Male,Tsc22d4,P56,coronal,ISH,2,Nothing,1.63
3497,72008759,05-3346,73931627,Male,Creg1,P56,coronal,ISH,2,Nothing,1.049
3498,74373808,06-0140,74724669,Male,Mchr1,P56,coronal,ISH,2,Nothing,1.049
3499,83971,04-0237,356859,Male,Ap1b1,P56,coronal,ISH,2,Nothing,1.049
3503,702519,1942,129,Male,Atp6v1b2,P56,coronal,ISH,2,Nothing,1.63
3508,702677,2203,855,Male,Ptprd,P56,coronal,ISH,2,Nothing,1.63
3509,702537,1971,1325,Male,Vps18,P56,coronal,ISH,2,Nothing,1.63
3510,702807,2361,1359,Male,Gjb2,P56,coronal,ISH,2,Nothing,1.63
3511,702579,2044,1383,Male,Mmp15,P56,coronal,ISH,2,Nothing,1.63
3512,702842,2406,2037,Male,Aqp9,P56,coronal,ISH,2,Nothing,1.63
3513,702869,2434,2517,Male,Ran,P56,coronal,ISH,2,Nothing,1.63
3514,45758,04-0052,83158,Male,Otud6b,P56,coronal,ISH,2,Nothing,1.049
3515,72348,04-0108,199393,Male,Tnfrsf11a,P56,coronal,ISH,2,Nothing,1.049
3517,71392884,05-3075,72472792,Male,Epha3,P56,coronal,ISH,2,Nothing,1.049
3518,71392936,05-3079,72472801,Male,Fibcd1,P56,coronal,ISH,2,Nothing,1.049
3520,74878475,06-0331,75080199,Male,Spag16,P56,coronal,ISH,2,Nothing,1.049
3585,70013602,05-2018,70616006,Male,Prkar1b,P56,coronal,ISH,2,Nothing,1.049
3594,70220565,05-2209,70928304,Male,Col9a3,P56,coronal,ISH,2,Nothing,1.049
3599,70309827,05-2289,71015817,Male,Pdia3,P56,coronal,ISH,2,Nothing,1.049
3601,711112,310-1487,112196711,Male,Terf2ip,P56,coronal,ISH,2,Nothing,0.9982
3602,77294072,07-0035,77414641,Male,Bpgm,P56,coronal,ISH,2,Nothing,1.049
3607,72010429,05-3367,73992928,Male,Cd59a,P56,coronal,ISH,2,Nothing,1.049
3627,75343464,06-0585,75988547,Male,Igfn1,P56,coronal,ISH,2,Nothing,1.049
3636,79355616,335-1134,79591571,Male,Magel2,P56,coronal,ISH,2,Nothing,1.049
3641,702500,1919,408,Male,Ewsr1,P56,coronal,ISH,2,Nothing,1.63
3668,71414628,05-3104,73520985,Male,Hpcal4,P56,coronal,ISH,2,Nothing,1.049
3676,71250768,05-2982,72128745,Male,Kcnq5,P56,coronal,ISH,2,Nothing,1.049
3681,70858152,05-2633,71670696,Male,Slc2a6,P56,coronal,ISH,2,Nothing,1.049
3691,71339237,05-3071,72472783,Male,Daf2,P56,coronal,ISH,2,Nothing,1.049
3710,70803415,05-2603,71670483,Male,Large,P56,coronal,ISH,2,Nothing,1.049
3720,68797188,05-0560,69120620,Male,Nov,P56,coronal,ISH,2,Nothing,1.049
3729,702492,1908,1603,Male,Cdkn2d,P56,coronal,ISH,2,Nothing,1.63
3747,77378364,311-0665,78098168,Male,Dusp4,P56,coronal,ISH,2,W,1.049
3768,71414628,05-3104,73520984,Male,Hint1,P56,coronal,ISH,2,Nothing,1.049
3769,80326805,335-1201,80343319,Male,Tgfb1,P56,coronal,ISH,2,Nothing,1.049
3790,74865119,06-0321,75043142,Male,S1pr1,P56,coronal,ISH,2,Nothing,1.049
3815,70396845,05-2329,71016721,Male,Dhcr24,P56,coronal,ISH,2,Nothing,1.049
3827,70309863,05-2284,71015814,Male,Homer2,P56,coronal,ISH,2,Nothing,1.049
3828,79322576,335-1084,79490118,Male,Kcnj2,P56,coronal,ISH,2,Nothing,1.049
3832,71298802,05-3018,72338724,Male,LOC381076,P56,coronal,ISH,2,Nothing,1.049
3846,79857043,321-1528,80409836,Male,Etv1,P56,coronal,ISH,2,Nothing,1.049
3861,70379864,05-2293,71016584,Male,Stat5b,P56,coronal,ISH,2,Nothing,1.049
3865,74834111,06-0309,75041511,Male,Tcerg1l,P56,coronal,ISH,2,Nothing,1.049
3869,79355503,335-1128,79568026,Male,Cdh8,P56,coronal,ISH,2,Nothing,1.049
3918,79857043,321-1528,80409891,Male,Inpp4b,P56,coronal,ISH,2,Nothing,1.049
3942,70911447,05-2686,71670730,Male,Slc9a9,P56,coronal,ISH,2,Nothing,1.049
3961,70858152,05-2633,71670695,Male,Shb,P56,coronal,ISH,2,Nothing,1.049
3963,74865233,06-0327,75077232,Male,Oprl1,P56,coronal,ISH,2,Nothing,1.049
3973,71339080,05-3064,72472778,Male,D830029A09Rik,P56,coronal,ISH,2,Nothing,1.049
3979,74481150,06-0167,74743271,Male,Pcdhb2,P56,coronal,ISH,2,Nothing,1.049
3990,71887471,05-3270,73817437,Male,Rgs20,P56,coronal,ISH,2,Nothing,1.049
3996,72172843,05-3434,74047908,Male,Ppp2r5d,P56,coronal,ISH,2,Nothing,1.049
3999,74784500,06-0288,74988455,Male,Arl4c,P56,coronal,ISH,2,Nothing,1.049
4009,702565,2029,1056,Male,Th,P56,coronal,ISH,2,Nothing,1.63
4010,702828,2391,2125,Male,Cr1l,P56,coronal,ISH,2,Nothing,1.63
4011,702671,2191,2129,Male,Csrp1,P56,coronal,ISH,2,Nothing,1.63
4016,70981893,05-2746,71717137,Male,Rasl11b,P56,coronal,ISH,2,Nothing,1.049
4017,71903091,05-3279,73817931,Male,Tspyl2,P56,coronal,ISH,2,Nothing,1.049
4019,73620045,05-3685,74511946,Male,Tmem196,P56,coronal,ISH,2,Nothing,1.049
4020,73652008,05-3724,74583162,Male,Rhobtb3,P56,coronal,ISH,2,Nothing,1.049
4021,74703345,06-0258,74882525,Male,Snx33,P56,coronal,ISH,2,Nothing,1.049
4022,78084750,321-0726,78633130,Male,Nnat,P56,coronal,ISH,2,Nothing,1.049
4023,79374560,335-1141,79591731,Male,Lhx1,P56,coronal,ISH,2,Nothing,1.049
4057,83934,04-0228,355887,Male,Ncaph2,P56,coronal,ISH,2,Nothing,1.049
4064,71325202,05-3050,72472748,Male,Fam43a,P56,coronal,ISH,2,Nothing,1.049
4084,702848,2412,2315,Male,Il11ra1,P56,coronal,ISH,2,Nothing,1.63
4102,72962948,05-3490,74272476,Male,Chl1,P56,coronal,ISH,2,Nothing,1.049
4109,702871,2436,2207,Male,Fbrs,P56,coronal,ISH,2,Nothing,1.63
4113,74833327,06-0301,74988752,Male,5730409E04Rik,P56,coronal,ISH,2,Nothing,1.049
4131,77232687,07-0004,77280315,Male,Mfsd2a,P56,coronal,ISH,2,Nothing,1.049
4143,71993663,05-3320,73930820,Male,Acyp2,P56,coronal,ISH,2,Nothing,1.049
4144,71185786,05-2923,72008491,Male,Ptprt,P56,coronal,ISH,2,Nothing,1.049
4148,711111,310-1486,112202195,Male,Pth1r,P56,coronal,ISH,2,Nothing,0.9982
4159,72172847,05-3436,74047921,Male,Podxl2,P56,coronal,ISH,2,Nothing,1.049
4175,702872,2438,2115,Male,Nudt21,P56,coronal,ISH,2,Nothing,1.63
4196,77561867,07-0127,77874602,Male,Sostdc1,P56,coronal,ISH,2,Nothing,1.049
4197,72008759,05-3346,73931630,Male,D8Ertd82e,P56,coronal,ISH,2,Nothing,1.049
4223,70220541,05-2197,70928270,Male,Gap43,P56,coronal,ISH,2,Nothing,1.049
4243,74703345,06-0258,74882217,Male,Tmx4,P56,coronal,ISH,2,Nothing,1.049
4251,79355608,335-1132,79591351,Male,Tbr1,P56,coronal,ISH,2,Nothing,1.049
4252,71935568,05-3299,73929595,Male,St8sia3,P56,coronal,ISH,2,Nothing,1.049
4257,74481125,06-0161,74724762,Male,Krt80,P56,coronal,ISH,2,Nothing,1.049
4263,79355630,335-1136,79591639,Male,Gpr101,P56,coronal,ISH,2,Nothing,1.049
4270,71993627,05-3321,73930836,Male,Emb,P56,coronal,ISH,2,Nothing,1.049
4271,711108,310-1483,112644308,Male,Tmem175,P56,coronal,ISH,2,Nothing,0.9887
4278,74865115,06-0320,75043137,Male,Atp11a,P56,coronal,ISH,2,Nothing,1.049
4286,74703383,06-0253,74881889,Male,Bche,P56,coronal,ISH,2,Nothing,1.049
4292,75195194,06-0489,75774664,Male,Arhgap27,P56,coronal,ISH,2,Nothing,1.049
4293,71101540,05-2865,71924239,Male,Unc5d,P56,coronal,ISH,2,Nothing,1.049
4316,71250756,05-2976,72119638,Male,Cacna1h,P56,coronal,ISH,2,Nothing,1.049
4321,74510869,06-0189,74819252,Male,Mylk,P56,coronal,ISH,2,Nothing,1.049
4322,74625610,06-0223,74819692,Male,Blnk,P56,coronal,ISH,2,Nothing,1.049
4331,77232707,07-0009,77280574,Male,Nos1ap,P56,coronal,ISH,2,Nothing,1.049
4338,74495215,06-0179,74750022,Male,Col9a2,P56,coronal,ISH,2,Nothing,1.049
4340,702483,1899,411,Male,Extl3,P56,coronal,ISH,2,Nothing,1.63
4341,73651943,05-3719,74581450,Male,Slc8a2,P56,coronal,ISH,2,Nothing,1.049
4357,79355612,335-1133,79591401,Male,Met,P56,coronal,ISH,2,Nothing,1.049
4370,72676,04-0189,293468,Male,LOC66376,P56,coronal,ISH,2,Nothing,1.049
4376,702483,1899,1561,Male,Plxnb1,P56,coronal,ISH,2,Nothing,1.63
4377,75023622,06-0384,75146006,Male,Rpp25,P56,coronal,ISH,2,Nothing,1.049
4380,72962240,05-3488,74272054,Male,Adam19,P56,coronal,ISH,2,Nothing,1.049
4383,71299303,05-3030,72340184,Male,Lrrc38,P56,coronal,ISH,2,Nothing,1.049
4391,702848,2412,2671,Male,Thpo,P56,coronal,ISH,2,Nothing,1.63
4396,77407871,321-0135,78556741,Male,Inpp4b,P56,coronal,ISH,2,Nothing,1.049
4402,77415313,321-0159,77764083,Male,Cacna1g,P56,coronal,ISH,2,Nothing,1.049
4405,77529366,07-0119,77869146,Male,Pdxdc1,P56,coronal,ISH,2,Nothing,1.049
4420,80007257,321-1595,80413074,Male,Zeb2,P56,coronal,ISH,2,Nothing,1.049
4424,73633956,05-3709,74581373,Male,Akap13,P56,coronal,ISH,2,Nothing,1.049
4430,71227926,05-2972,72119579,Male,Cachd1,P56,coronal,ISH,2,Nothing,1.049
4441,72624,04-0176,276066,Male,Pappa2,P56,coronal,ISH,2,Nothing,1.049
4450,74703367,06-0264,74882798,Male,Rfc5,P56,coronal,ISH,2,Nothing,1.049
4462,70429657,05-2380,71249749,Male,Ptchd1,P56,coronal,ISH,2,Nothing,1.049
4469,77407879,321-0137,78601161,Male,Ndnf,P56,coronal,ISH,2,Nothing,1.049
4495,73652000,05-3720,74583117,Male,Odc1,P56,coronal,ISH,2,Nothing,1.049
4502,702772,2323,89,Male,Mllt11,P56,coronal,ISH,2,Nothing,1.63
4504,702678,2204,154,Male,Bcan,P56,coronal,ISH,2,Nothing,1.63
4506,702556,2005,302,Male,Cry2,P56,coronal,ISH,2,Nothing,1.63
4510,702565,2029,585,Male,Icmt,P56,coronal,ISH,2,Nothing,1.63
4511,702494,1911,645,Male,Llgl1,P56,coronal,ISH,2,Nothing,1.63
4512,702580,2045,1369,Male,Lhx5,P56,coronal,ISH,2,Nothing,1.63
4513,702519,1942,1482,Male,Dlx2,P56,coronal,ISH,2,Nothing,1.63
4514,702835,2399,1579,Male,Atp5a1,P56,coronal,ISH,2,Nothing,1.63
4515,702833,2397,1583,Male,Gpr84,P56,coronal,ISH,2,Nothing,1.63
4516,702823,2386,2271,Male,Gpr37,P56,coronal,ISH,2,Nothing,1.63
4517,702842,2406,2371,Male,P3h1,P56,coronal,ISH,2,Nothing,1.63
4518,702585,2050,2651,Male,Syt4,P56,coronal,ISH,2,Nothing,1.63
4519,83886,04-0216,323590,Male,Mocs1,P56,coronal,ISH,2,Nothing,1.049
4520,641747,04-0779,67862431,Male,Usmg5,P56,coronal,ISH,2,Nothing,1.049
4524,70494040,05-2398,71358590,Male,Arnt2,P56,coronal,ISH,2,Nothing,1.049
4525,71444833,05-3130,73592535,Male,Dgcr6,P56,coronal,ISH,2,Nothing,1.049
4526,73989623,06-0033,74658043,Male,Dgki,P56,coronal,ISH,2,Nothing,1.049
4527,77561867,07-0127,77874604,Male,C1ra,P56,coronal,ISH,2,Nothing,1.049
4564,75195283,06-0496,75888752,Male,Chrnb1,P56,coronal,ISH,2,Nothing,1.049
4572,73651988,05-3736,74641310,Male,Kcnh3,P56,coronal,ISH,2,Nothing,1.049
4585,71935646,05-3318,73929885,Male,Gm10413,P56,coronal,ISH,2,Nothing,1.049
4593,74553733,06-0198,74819036,Male,A830073O21Rik,P56,coronal,ISH,2,Nothing,1.049
4602,79355604,335-1131,79589520,Male,Itpka,P56,coronal,ISH,2,Nothing,1.049
4604,72965028,05-3493,74272930,Male,Papl,P56,coronal,ISH,2,Nothing,1.049
4619,74703399,06-0261,74882565,Male,F13a1,P56,coronal,ISH,2,Nothing,1.049
4624,69977302,05-1982,70613979,Male,Extl2,P56,coronal,ISH,2,Nothing,1.049
4633,71227954,05-2967,72104171,Male,Sv2b,P56,coronal,ISH,2,Nothing,1.049
4649,74899389,06-0343,75080751,Male,Rfwd2,P56,coronal,ISH,2,Nothing,1.049
4667,74834133,06-0310,75041516,Male,Lnx2,P56,coronal,ISH,2,Nothing,1.049
4672,72962236,05-3487,74272036,Male,Chchd2,P56,coronal,ISH,2,Nothing,1.049
4677,70220565,05-2209,70928307,Male,Fam26e,P56,coronal,ISH,2,Nothing,1.049
4683,72348,04-0108,199391,Male,F2rl1,P56,coronal,ISH,2,Nothing,1.049
4687,71061912,05-2818,71836840,Male,Acat1,P56,coronal,ISH,2,Nothing,1.049
4707,71476731,05-3193,73732145,Male,Isoc1,P56,coronal,ISH,2,Nothing,1.049
4713,73633892,05-3702,74512038,Male,Cks2,P56,coronal,ISH,2,Nothing,1.049
4756,73568155,05-3627,74425565,Male,Fam49a,P56,coronal,ISH,2,Nothing,1.049
4765,71414628,05-3104,73520986,Male,Hs6st3,P56,coronal,ISH,2,Nothing,1.049
4773,79355645,335-1140,79591703,Male,Slc18a2,P56,coronal,ISH,2,Nothing,1.049
4780,74373808,06-0140,74724649,Male,Gpr151,P56,coronal,ISH,2,Nothing,1.049
4786,71393089,05-3094,73512494,Male,Lmna,P56,coronal,ISH,2,Nothing,1.049
4821,71478425,05-3196,73732153,Male,LOC545854,P56,coronal,ISH,2,Nothing,1.049
4830,70929851,05-2711,71717079,Male,Irs4,P56,coronal,ISH,2,Nothing,1.049
4856,70780158,05-2574,71587845,Male,Thrsp,P56,coronal,ISH,2,Nothing,1.049
4866,70429673,05-2382,71250308,Male,Styk1,P56,coronal,ISH,2,Nothing,1.049
4883,70073365,05-2072,70743844,Male,Cpne2,P56,coronal,ISH,2,Nothing,1.049
4897,71185696,05-2924,72008494,Male,Pcsk1,P56,coronal,ISH,2,Nothing,1.049
4902,77207545,311-0553,77604987,Male,Dusp4,P56,coronal,ISH,2,RS,1.049
4906,702805,2359,2691,Male,Traf2,P56,coronal,ISH,2,Nothing,1.63
4914,79921449,321-1523,80389650,Male,Wfs1,P56,coronal,ISH,2,Nothing,1.049
4940,71414628,05-3104,73520987,Male,Hsd11b1,P56,coronal,ISH,2,Nothing,1.049
4950,83971,04-0237,356089,Male,Nxf1,P56,coronal,ISH,2,Nothing,1.049
4951,79322564,335-1081,79488929,Male,Acvrl1,P56,coronal,ISH,2,Nothing,1.049
4962,72332,04-0104,176962,Male,Cers4,P56,coronal,ISH,2,Nothing,1.049
4979,74899402,06-0345,75081006,Male,Ccdc85a,P56,coronal,ISH,2,Nothing,1.049
4982,77537631,321-0204,77764123,Female,Avpr1a,P56,coronal,ISH,2,Nothing,1.049
4991,73652038,05-3730,74641266,Male,Nacc2,P56,coronal,ISH,2,Nothing,1.049
4997,71571400,05-3215,73788044,Male,Otof,P56,coronal,ISH,1,Nothing,1.049
4998,71993683,05-3330,73931412,Male,Npr3,P56,coronal,ISH,2,Nothing,1.049
4999,75180188,06-0483,75773704,Male,Ntpcr,P56,coronal,ISH,2,Nothing,1.049
5002,702489,1905,244,Male,Cdk5,P56,coronal,ISH,2,Nothing,1.63
5006,702559,2008,348,Male,Dlx1,P56,coronal,ISH,2,Nothing,1.63
5007,702527,1950,1109,Male,Brwd1,P56,coronal,ISH,2,Nothing,1.63
5008,702795,2348,2493,Male,Pomc,P56,coronal,ISH,2,Nothing,1.63
5009,46769,04-0088,121091,Male,Ptprcap,P56,coronal,ISH,2,Nothing,1.049
5010,72296,04-0095,130913,Male,Rarg,P56,coronal,ISH,2,Nothing,1.049
5011,72462,04-0136,227540,Male,Syn1,P56,coronal,ISH,2,Nothing,1.049
5012,83930,04-0227,324213,Male,Pdcl,P56,coronal,ISH,2,Nothing,1.049
5014,702818,2381,1826,Male,Rtn4rl1,P56,coronal,ISH,2,Nothing,1.63
5016,71444837,05-3132,73592542,Male,Zbtb24,P56,coronal,ISH,2,Nothing,1.049
5017,71456188,05-3164,73636029,Male,Vwa5b2,P56,coronal,ISH,2,Nothing,1.049
5018,72008759,05-3346,73931631,Male,Itgb8,P56,coronal,ISH,2,Nothing,1.049
5019,71935622,05-3306,73992707,Male,Trpv4,P56,coronal,ISH,2,Nothing,1.049
5020,73651972,05-3729,74641161,Male,Mm.86217,P56,coronal,ISH,2,Nothing,1.049
5072,702835,2399,1677,Male,Ankrd54,P56,coronal,ISH,2,Nothing,1.63
5085,702506,1927,1020,Male,Syt13,P56,coronal,ISH,2,Nothing,1.63
5111,74495221,06-0180,74750054,Male,Cacng7,P56,coronal,ISH,2,Nothing,1.049
5113,702537,1971,898,Male,Rnf149,P56,coronal,ISH,2,Nothing,1.63
5115,702565,2029,352,Male,Drd1,P56,coronal,ISH,2,Nothing,1.63
5119,702838,2402,2051,Male,Ciao1,P56,coronal,ISH,2,Nothing,1.63
5129,74481146,06-0166,74743258,Male,Pacrg,P56,coronal,ISH,2,Nothing,1.049
5136,71414866,05-3109,73521004,Male,Phactr2,P56,coronal,ISH,2,Nothing,1.049
5170,702819,2382,1599,Male,Asb6,P56,coronal,ISH,2,Nothing,1.63
5177,79355616,335-1134,79591575,Male,Xlr3c,P56,coronal,ISH,2,Nothing,1.049
5209,702848,2412,2337,Male,Kcne3,P56,coronal,ISH,2,Nothing,1.63
5210,75180083,06-0480,75773512,Male,Nicn1,P56,coronal,ISH,2,Nothing,1.049
5214,71185726,05-2927,72077453,Male,Gabra5,P56,coronal,ISH,2,Nothing,1.049
5226,70220537,05-2195,70928199,Male,Cast,P56,coronal,ISH,2,Nothing,1.049
5234,77529358,07-0117,77867710,Male,Hgf,P56,coronal,ISH,2,Nothing,1.049
5248,71339010,05-3056,72472763,Male,Tmem86b,P56,coronal,ISH,2,Nothing,1.049
5251,702468,1865,732,Male,Nr4a2,P56,coronal,ISH,2,Nothing,1.63
5252,70145683,05-2184,70927828,Male,0610007P14Rik,P56,coronal,ISH,2,Nothing,1.049
5263,77378352,311-0662,78126453,Male,Fos,P56,coronal,ISH,2,SD-C,1.049
5278,71456240,05-3167,73636038,Male,Rasl10a,P56,coronal,ISH,2,Nothing,1.049
